"title","Description","image","category","Health","Armour","Weight","Cost","length","width","height","relativeBuoyancy","emptySpaceBuoyancy","empSusceptibility","empDamageTaken","empDamageReduction","Flammability","Fire Resistance","maxStructuralArmourBoost","extraLengthHealth","dragStopper","dragFront","dragBack","dragTop","dragBottom","dragLeft","dragRight","GUID","radarReturn","Volume Factor","Buoyancy Factor","waterTight","explosionOnDeath","placeableOnFortress","placeableOnStructure","placeableOnVehicle","placeableInPrefab","placeableOnSubConstructable","allowsExhaust","allowsVisibleBandTransmission","allowsIrBandTransmission","allowsRadarBandTransmission","allowsSonarBandTransmission","mesh1","mesh2","mesh3","mesh4","mesh5","mesh6","mesh7","mesh8","mesh9","mesh10","mesh11","mesh12","mesh13","mesh14","mesh15","mesh16","mesh17","mesh18","mesh19","mesh20","mesh21","mesh22","mesh23","mesh24","mesh25","mesh26","mesh27","mesh28"
"Alloy connection strut","The connection struts allows to connect a block in front that would not ordinarily connect (like an engine exhaust pipe).","Alloy connection strut.png","Building blocks","300","35","5","10","1","1","1","32.6","37.5","0","100","5","25","50","0","0","True","1","1","1","1","1","1","aecb98bb-76cd-4d05-8304-acc1392ab596","0.3","1","1","True","0","True","True","True","True","0","False","False","False","False","False"
"Heavy armour connection strut","The connection struts allows to connect a block in front that would not ordinarily connect (like an engine exhaust pipe).","Heavy armour connection strut.png","Building blocks","1250","60","200","50","1","1","1","-158.7","37.5","0","100","0","25","60","0","0","True","1","1","1","1","1","1","fd48a04d-ddd7-4828-b6d0-b6d3347488ee","0.3","1","1","True","0","True","True","True","True","0","False","False","False","False","False"
"Metal connection strut","The connection struts allows to connect a block in front that would not ordinarily connect (like an engine exhaust pipe).","Metal connection strut.png","Building blocks","350","40","40","10","1","1","1","-1.7","37.5","0","100","1","0","40","0","0","True","1","1","1","1","1","1","27c3ff2f-e9a1-4281-a79a-1a5daddd98cd","0.3","1","1","True","0","True","True","True","True","0","False","False","False","False","False"
"Wing connection strut","The wing strut allows you to connect blocks beneath the wing. Even blocks that have no connection point on their upper surface can connect into the strut.","Wing connection strut.png","Air","100","1","2.5","10","1","1","1","5","7.5","0","100","8","60","10","0","0","True","0.1","0.1","1","1","0.1","0.1","a3746c99-5e0b-4e0f-ad1e-c0f834054d72","0.3","1","0.2","True","0","True","True","True","True","0","False","False","False","False","False"
"Wooden connection strut","The connection struts allows to connect a block in front that would not ordinarily connect (like an engine exhaust pipe).","Wooden connection strut.png","Building blocks","200","8","10","2","1","1","1","27.7","37.5","0","100","15","100","10","0","0","True","1","1","1","1","1","1","ba4a4581-d315-494e-9936-a82acd3fce13","0.3","1","1","True","0","True","True","True","True","0","False","False","False","False","False"
"Rudder Pivot Square","The main component of a pivot rudder.  Attach rudder parts to this to create a rudder that works underwater.","Rudder Pivot Square.png","Water","500","50","100","50","1","1","1","-60.6","37.5","0","100","2","0","50","0","0","True","0.05","0.05","1","1","0.05","0.05","3f0e0e85-2891-473d-bc22-03626afae27d","0.3","1","1","True","0","True","True","True","True","2","False","False","False","False","False"
"Rudder Square","A flat plane that can be used with rudder pivot blocks or on spinners to provide lots of force underwater.","Rudder Square.png","Water","400","50","80","30","1","1","1","-41","37.5","0","100","2","0","50","0","0","True","0.05","0.05","1","1","0.05","0.05","41dbf539-27a7-4240-91ff-9ff523d008bf","0.3","1","1","True","0","True","True","True","True","2","False","False","False","False","False"
"Warp stabilizer","Stabilizer attach to the sides of the warp controller and terminator. More stabilizers mean less minimum time between 2 warps in the direction the controller is facing","Warp stabilizer.png","Miscellaneous","400","4","40","50","2","1","1","35.8","75","100","100","0","60","10","0","0","True","1","1","1","1","1","1","24f6df16-98dc-4176-93cf-456a5e4d7ab8","0.3","1","1","True","0","False","False","True","True","0","False","False","False","False","False"
"Warp Controller","Uses warp energy from rods to warp in the direction the rod line is pointing in. All controllers in a given direction are used together, and must be stabilized before a warp in that direction is possible again","Warp Controller.png","Miscellaneous","200","4","20","300","1","1","1","17.9","37.5","100","100","0","60","10","0","0","True","1","1","1","1","1","1","0a8d8d02-5d03-4488-8431-e75602fea1e4","0.3","1","1","True","0","False","False","True","True","0","False","False","False","False","False"
"Warp rod","Rods are attached to the controller and convert battery energy to warp energy. The conversion is more efficient with rods covering more of the vehicle's length","Warp rod.png","Miscellaneous","400","4","40","100","2","1","1","35.8","75","100","100","0","60","10","0","0","True","1","1","1","1","1","1","c6497cec-51b5-4d94-940e-107990a25afd","0.3","1","1","True","0","False","False","True","True","0","False","False","False","False","False"
"Warp Terminator","The warp terminator sits on the end of a warp rod and allows you to add additional stabilizers.","Warp Terminator.png","Miscellaneous","200","4","20","50","1","1","1","17.9","37.5","100","100","0","60","10","0","0","True","1","1","1","1","1","1","d6c8b7aa-bdcd-459a-a2ec-fbbba09cffcf","0.3","1","1","True","0","False","False","True","True","0","False","False","False","False","False"
"Air Pump","Air pumps are used to provide buoyancy in enclosed water tight spaces by pumping out the water. They must not be exposed to water in any direction.","Air Pump.png","Water","85","4","10","10","1","1","1","27.7","37.5","0","100","2","60","10","0","0","True","1","1","1","1","1","1","8331c71c-5725-472d-ad2e-65e4110982b7","0.3","1","1","True","0","True","True","True","True","0","False","False","False","False","False"
"Articulated Paddle","The paddle block allows the creation of paddle steamers using spin blocks. This articulated variety only applies force in the forwards /backwards direction of the vehicle. This is useful for a boat requiring smooth motion as it removes unwanted upwards and downwards forces.","Articulated Paddle.png","Water","75","3","3","3","1","1","1","0.8","3.8","0","100","8","60","10","0","0","False","0.1","0.1","1","1","1","1","dd9dd993-3f46-47ca-bfc0-80f37e183e9b","0.3","1","0.1","True","0","True","True","True","True","0","False","False","False","False","False"
"Boat Propeller circular","A propeller for your boat. Point it in the direction you want to travel! Turns engine power into force if underwater- controlled by a ˝Vehicle Controller˝ in ˝water mode˝ using ˝U˝ to accelerate and ˝H˝ to decelerate.","Boat Propeller circular.png","Water","400","30","30","60","1","1","1","-5.1","24.4","20","100","0","0","30","0","0","False","0.1","0.1","1","1","1","1","a8dcd83f-ec5f-40fc-901e-0bf45a8e551b","0.3","1","0.65","True","0","True","True","True","True","0","False","False","False","False","False","Extra mesh 0 of Boat Propeller"
"Boat Propeller","A propeller for your boat. Point it in the direction you want to travel! Turns engine power into force if underwater- controlled by a ˝Vehicle Controller˝ in ˝water mode˝ using ˝U˝ to accelerate and ˝H˝ to decelerate.","Boat Propeller.png","Water","400","30","30","60","1","1","1","-5.1","24.4","20","100","0","0","30","0","0","False","0.1","0.1","1","1","1","1","3a59c6f8-59dc-4a12-8fd3-c509a9d84906","0.3","1","0.65","True","0","True","True","True","True","0","False","False","False","False","False","Extra mesh 0 of Boat Propeller"
"Boat Rudder","Provides turning force when submerged. Only works when aligned with the vehicle's forward and top axes. Additional rudders after the first do not increase total force output.","Boat Rudder.png","Water","600","10","50","50","1","1","2","-4","45","0","100","8","60","10","0","0","False","0.2","0.2","0.5","0.5","1","1","2078227e-d38c-4f58-abd0-6f4878806a9f","0.3","1","0.6","True","0","True","True","True","True","0","False","False","False","False","False","Extra mesh 0 of Boat Rudder"
"Huge propeller circular","A propeller for your extremely large boats.","Huge propeller circular.png","Water","3600","30","270","540","1","3","3","-45.5","219.4","20","100","0","0","30","0","0","False","0.1","0.1","1","1","1","1","576e79a6-07e1-4485-903d-e5929d512c08","0.3","1","0.65","True","0","True","True","True","True","0","False","False","False","False","False","Extra mesh 0 of Huge propeller"
"Huge propeller","A propeller for your extremely large boats.","Huge propeller.png","Water","3600","30","270","540","1","3","3","-45.5","219.4","20","100","0","0","30","0","0","False","0.1","0.1","1","1","1","1","9710b923-9e8c-4762-aa74-bffefb263a7e","0.3","1","0.65","True","0","True","True","True","True","0","False","False","False","False","False","Extra mesh 0 of Huge propeller"
"Hydrofoil","A hydrofoil can be angled by a ˝Vehicle Controller˝ in ˝water mode˝ using ˝T˝ (up) & ˝G˝ (down). It will apply a force proportional to the angle, and the speed through the water.","Hydrofoil.png","Water","150","5","5","10","1","1","1","4.5","9.4","0","100","8","60","10","0","0","False","0.1","0.1","1","1","0.05","0.05","953f1c50-c18f-43f4-815a-c19e5aff7af7","0.3","1","0.25","True","0","True","True","True","True","0","False","False","False","False","False","Extra mesh 0 of Hydrofoil"
"Paddle","The paddle block allows the creation of paddle steamers using spin blocks","Paddle.png","Water","75","3","3","3","1","1","1","0.8","3.8","0","100","8","60","10","0","0","False","0.1","0.1","1","1","1","1","ba1d3193-abc5-4b8c-a512-e8fffe95ad99","0.3","1","0.1","True","0","True","True","True","True","0","False","False","False","False","False"
"Sail Attachment","This attachment, when placed above or behind the main sail block will extend the sail.","Sail Attachment.png","Water","85","1","5","1","1","1","1","4.5","9.4","0","100","8","60","10","0","0","False","0.04","0.04","0.04","0.04","0.04","0.04","968caa09-3778-40bd-97f9-0efffa676803","0.3","1","0.25","True","0","True","True","True","True","0","False","False","False","False","False"
"Sail Main Block (Square Rig!)","This is the main sail component and is for square rigging! Connect sail attachments in above this block and behind this block to produce a larger sail. Sails push the boat forwards and down-wind. The magnitude of the two forces depend on the sails and the boats angle to the wind.","Sail Main Block (Square Rig!).png","Water","85","1","5","15","1","1","1","4.5","9.4","0","100","2","60","10","0","0","False","0.04","0.04","0.04","0.04","0.04","0.04","b1ec687f-252d-4b35-b57f-a0cf0bb72212","0.3","1","0.25","True","0","True","True","True","True","0","False","False","False","False","False"
"Sail Main Block","This is the main sail component. Not for square rigging! Connect sail attachments in above this block and behind this block to produce a larger sail. Sails push the boat forwards and down-wind. The magnitude of the two forces depend on the sails and the boats angle to the wind.","Sail Main Block.png","Water","85","1","5","15","1","1","1","4.5","9.4","0","100","2","60","10","0","0","False","0.04","0.04","0.04","0.04","0.04","0.04","48122725-f6bd-45e5-a6a4-40fa2ffee1d4","0.3","1","0.25","True","0","True","True","True","True","0","False","False","False","False","False"
"Sail Winch","Winches should be placed at the top of the upper most ˝mast˝ sail attachment to raise the sail and at the end of ˝boom˝ sail attachment to haul the sail out. They allow you to regulate speed.","Sail Winch.png","Water","85","1","5","1.5","1","1","1","4.5","9.4","0","100","2","60","10","0","0","True","1","1","1","1","1","1","8ca7ff43-d384-4588-a069-48ec57765db0","0.3","1","0.25","True","0","True","True","True","True","0","False","False","False","False","False"
"Weather Vane circular","Points towards the wind.","Weather Vane circular.png","Water","25","1","3","1","1","1","1","4.6","7.5","0","100","2","60","10","0","0","True","1","1","1","1","1","1","362cf2d2-533d-4622-b2c1-490843662d97","0.3","1","0.2","True","0","True","True","True","True","0","False","False","False","False","False","Extra mesh 0 of Weather Vane"
"Weather Vane","Points towards the wind.","Weather Vane.png","Water","25","1","3","1","1","1","1","4.6","7.5","0","100","2","60","10","0","0","False","0.04","0.04","0.04","0.04","0.04","0.04","5c76e88d-29e4-4078-aed2-7686d5b1eec7","0.3","1","0.2","True","0","True","True","True","True","0","False","False","False","False","False","Extra mesh 0 of Weather Vane"
"Example mod block","A block that demonstrates how to inject code from a mod apply it to a block","Example mod block.png","Miscellaneous","60","4","2","20","1","1","1","35.5","37.5","0","100","2","80","10","0","0","True","1","1","1","1","1","1","36eff35b-864d-4455-86e2-939996ca3f27","0.3","1","1","True","0","True","True","True","True","2","False","False","False","False","False"
"Alloy Plate Slope","A thin plate of alloy useful for covering up exposed components.","Alloy Plate Slope.png","Building blocks","60","35","1","1","1","1","1","36.5","37.5","0","100","3","20","40","0","0","True","0.4","0.4","0.4","0.4","0.4","0.4","755d86c3-86cd-456f-9256-5a274780faba","0.2","1","1","True","0","True","True","True","True","0","False","False","False","False","False"
"Alloy Plate Triangle L","A thin plate of alloy useful for covering up exposed components.","Alloy Plate Triangle L.png","Building blocks","60","35","1","1","1","1","1","36.5","37.5","0","100","3","20","40","0","0","False","0.1","0.1","1","1","0.1","0.1","e8c5c921-b116-45cd-b0de-7a37973d5158","0.2","1","1","True","0","True","True","True","True","0","False","False","False","False","False"
"Alloy Plate Triangle R","A thin plate of alloy useful for covering up exposed components.","Alloy Plate Triangle R.png","Building blocks","60","35","1","1","1","1","1","36.5","37.5","0","100","3","20","40","0","0","False","0.1","0.1","1","1","0.1","0.1","819dea06-da54-4236-a041-7346e3dad3d2","0.2","1","1","True","0","True","True","True","True","0","False","False","False","False","False"
"Applique corner 0.5m (mirror)","","Applique corner 0.5m (mirror).png","Building blocks","125","50","5","2","1","1","1","-1.2","3.8","0","100","3","20","40","0","0","True","0.3","1","0.3","1","1","0.3","700c8381-fcd6-4f4a-b85c-c1e2de2813d0","0.3","0.1","1","True","0","True","True","True","True","0","False","False","False","False","False"
"Applique corner 0.5m","","Applique corner 0.5m.png","Building blocks","125","50","5","2","1","1","1","-1.2","3.8","0","100","3","20","40","0","0","True","0.3","1","0.3","1","0.3","1","2fb6755f-46ba-4030-b993-3377070e9e14","0.3","0.1","1","True","0","True","True","True","True","0","False","False","False","False","False"
"Applique corner 1.5m (mirror)","","Applique corner 1.5m (mirror).png","Building blocks","125","50","5","2","1","1","1","-1.2","3.8","0","100","3","20","40","0","0","True","0.15","1","0.3","1","1","0.3","b2e97525-af75-4731-b7c7-505fb5e727a7","0.3","0.1","1","True","0","True","True","True","True","0","False","False","False","False","False"
"Applique corner 1.5m","","Applique corner 1.5m.png","Building blocks","125","50","5","2","1","1","1","-1.2","3.8","0","100","3","20","40","0","0","True","0.15","1","0.3","1","0.3","1","d7a76933-2332-47f6-814e-69b882e5038f","0.3","0.1","1","True","0","True","True","True","True","0","False","False","False","False","False"
"Applique corner 1m (mirror)","","Applique corner 1m (mirror).png","Building blocks","125","50","5","2","1","1","1","-1.2","3.8","0","100","3","20","40","0","0","True","0.3","1","0.3","1","1","0.3","b128533d-4380-43ab-bf82-026fde9929e0","0.3","0.1","1","True","0","True","True","True","True","0","False","False","False","False","False"
"Applique corner 1m","","Applique corner 1m.png","Building blocks","125","50","5","2","1","1","1","-1.2","3.8","0","100","3","20","40","0","0","True","0.3","1","0.3","1","0.3","1","f8c63d22-e3dc-41cd-97bb-7d7a1e2984c8","0.3","0.1","1","True","0","True","True","True","True","0","False","False","False","False","False"
"Applique corner 2.5m (mirror)","","Applique corner 2.5m (mirror).png","Building blocks","275","50","10","4","2","1","1","-2.3","7.5","0","100","3","20","40","0","10","True","0.099","1","0.3","1","1","0.3","eefe6a78-fda8-4538-a2e6-b11896b2b1f5","0.3","0.1","1","True","0","True","True","True","True","0","False","False","False","False","False"
"Applique corner 2.5m","","Applique corner 2.5m.png","Building blocks","275","50","10","4","2","1","1","-2.3","7.5","0","100","3","20","40","0","10","True","0.099","1","0.3","1","0.3","1","6511fde1-7e8c-4bb1-afb6-c621be27c55a","0.3","0.1","1","True","0","True","True","True","True","0","False","False","False","False","False"
"Applique corner 2m (mirror)","","Applique corner 2m (mirror).png","Building blocks","275","50","10","4","2","1","1","-2.3","7.5","0","100","3","20","40","0","10","True","0.15","1","0.3","1","1","0.3","7d62608d-ed83-469c-ac61-4d020ef90dab","0.3","0.1","1","True","0","True","True","True","True","0","False","False","False","False","False"
"Applique corner 2m","","Applique corner 2m.png","Building blocks","275","50","10","4","2","1","1","-2.3","7.5","0","100","3","20","40","0","10","True","0.15","1","0.3","1","0.3","1","65d42e77-a585-4af9-a5b7-7e1e61e3383f","0.3","0.1","1","True","0","True","True","True","True","0","False","False","False","False","False"
"Applique corner 3.5m (mirror)","","Applique corner 3.5m (mirror).png","Building blocks","143.8","50","5","2","3","1","1","23.2","28.1","0","100","3","20","40","0","15","True","0.075","1","0.3","1","1","0.3","daa5a49e-b1b9-42c1-bf88-ad539bd37e86","0.3","0.25","1","True","0","True","True","True","True","0","False","False","False","False","False"
"Applique corner 3.5m","","Applique corner 3.5m.png","Building blocks","431.2","50","15","6","3","1","1","-3.5","11.3","0","100","3","20","40","0","15","True","0.075","1","0.3","1","0.3","1","3d28e934-6002-4d45-bce8-6f7256bb1c29","0.3","0.1","1","True","0","True","True","True","True","0","False","False","False","False","False"
"Applique corner 3m (mirror)","","Applique corner 3m (mirror).png","Building blocks","431.2","50","15","6","3","1","1","-3.5","11.3","0","100","3","20","40","0","15","True","0.099","1","0.3","1","1","0.3","1848856b-3feb-4885-8a7b-98b42e7be553","0.3","0.1","1","True","0","True","True","True","True","0","False","False","False","False","False"
"Applique corner 3m","","Applique corner 3m.png","Building blocks","431.2","50","15","6","3","1","1","-3.5","11.3","0","100","3","20","40","0","15","True","0.099","1","0.3","1","0.3","1","d80ec990-8ac7-483e-b95c-3843fb56008d","0.3","0.1","1","True","0","True","True","True","True","0","False","False","False","False","False"
"Applique corner 4.5m (mirror)","","Applique corner 4.5m (mirror).png","Building blocks","600","50","20","8","4","1","1","-4.6","15","0","100","3","20","40","0","20","True","0.075","1","0.3","1","1","0.3","04bf43a2-cce2-473e-996c-31387b5545eb","0.3","0.1","1","True","0","True","True","True","True","0","False","False","False","False","False"
"Applique corner 4.5m","","Applique corner 4.5m.png","Building blocks","600","50","20","8","4","1","1","-4.6","15","0","100","3","20","40","0","20","True","0.075","1","0.3","1","0.3","1","b41f065a-b258-48ff-abf4-6fde124c208b","0.3","0.1","1","True","0","True","True","True","True","0","False","False","False","False","False"
"Applique corner 4m (mirror)","","Applique corner 4m (mirror).png","Building blocks","600","50","20","8","4","1","1","-4.6","15","0","100","3","20","40","0","20","True","0.075","1","0.3","1","1","0.3","7af10c62-ba00-461c-926f-b292717eb5fe","0.3","0.1","1","True","0","True","True","True","True","0","False","False","False","False","False"
"Applique corner 4m","","Applique corner 4m.png","Building blocks","600","50","20","8","4","1","1","-4.6","15","0","100","3","20","40","0","20","True","0.075","1","0.3","1","0.3","1","0ddbbcd6-e226-4f8e-a2c5-9aa6b28b292a","0.3","0.1","1","True","0","True","True","True","True","0","False","False","False","False","False"
"Applique Panel 2m","A cheap, disposable armour add-on.","Applique Panel 2m.png","Building blocks","275","50","10","4","2","1","1","-2.3","7.5","0","100","3","20","40","0","10","True","1","1","1","1","1","1","5dc0032d-d532-4766-b081-4204947bcaa0","0.3","0.1","1","True","0","True","True","True","True","0","False","False","False","False","False"
"Applique Panel 3m","A cheap, disposable armour add-on.","Applique Panel 3m.png","Building blocks","431.2","50","15","6","3","1","1","-3.5","11.3","0","100","3","20","40","0","15","True","1","1","1","1","1","1","195e0661-21dc-4fba-88f1-81481f3bf409","0.3","0.1","1","True","0","True","True","True","True","0","False","False","False","False","False"
"Applique Panel 4m","A cheap, disposable armour add-on.","Applique Panel 4m.png","Building blocks","600","50","20","8","4","1","1","-4.6","15","0","100","3","20","40","0","20","True","1","1","1","1","1","1","1fa6e1a9-83fb-4efc-b9bc-19ea0d1005cb","0.3","0.1","1","True","0","True","True","True","True","0","False","False","False","False","False"
"Applique Slope 0.5m","A cheap, disposable armour add-on.","Applique Slope 0.5m.png","Building blocks","125","50","5","2","1","1","1","-1.2","3.8","0","100","3","20","40","0","0","True","0.4","1","0.4","1","1","1","ec641c5f-d6fa-4e58-8158-142f44c2516a","0.3","0.1","1","True","0","True","True","True","True","0","False","False","False","False","False"
"Applique Slope 1.5m","A cheap, disposable armour add-on.","Applique Slope 1.5m.png","Building blocks","125","50","5","2","1","1","1","-1.2","3.8","0","100","3","20","40","0","0","True","0.2","1","0.8","1","1","1","9083c801-30fd-4c67-b571-b67aeb48ec88","0.3","0.1","1","True","0","True","True","True","True","0","False","False","False","False","False"
"Applique Slope 1m","A cheap, disposable armour add-on.","Applique Slope 1m.png","Building blocks","125","50","5","2","1","1","1","-1.2","3.8","0","100","3","20","40","0","0","True","0.4","1","0.4","1","1","1","2eca89e0-5c2f-4b1c-a5bf-df5190e13ef4","0.3","0.1","1","True","0","True","True","True","True","0","False","False","False","False","False"
"Applique Slope 2.5m","A cheap, disposable armour add-on.","Applique Slope 2.5m.png","Building blocks","275","50","10","4","2","1","1","-2.3","7.5","0","100","3","20","40","0","10","True","0.132","1","1","1","1","1","5db44623-9d7e-40f1-ac8b-c91e15a709f1","0.3","0.1","1","True","0","True","True","True","True","0","False","False","False","False","False"
"Applique Slope 2m","A cheap, disposable armour add-on.","Applique Slope 2m.png","Building blocks","275","50","10","4","2","1","1","-2.3","7.5","0","100","3","20","40","0","10","True","0.2","1","0.8","1","1","1","85ea264e-6ef0-48df-9adc-9b1a8fe15247","0.3","0.1","1","True","0","True","True","True","True","0","False","False","False","False","False"
"Applique Slope 3.5m","A cheap, disposable armour add-on.","Applique Slope 3.5m.png","Building blocks","431.2","50","15","6","3","1","1","-3.5","11.3","0","100","3","20","40","0","15","True","0.1","1","1","1","1","1","486800cf-72f3-470d-9b3c-db6066fbca00","0.3","0.1","1","True","0","True","True","True","True","0","False","False","False","False","False"
"Applique Slope 3m","A cheap, disposable armour add-on.","Applique Slope 3m.png","Building blocks","431.2","50","15","6","3","1","1","-3.5","11.3","0","100","3","20","40","0","15","True","0.132","1","1","1","1","1","f62c34b8-727e-4f6d-8d75-97c52631b7f9","0.3","0.1","1","True","0","True","True","True","True","0","False","False","False","False","False"
"Applique Slope 4.5m","A cheap, disposable armour add-on.","Applique Slope 4.5m.png","Building blocks","600","50","20","8","4","1","1","-4.6","15","0","100","3","20","40","0","20","True","0.1","1","1","1","1","1","548c437e-66c2-4783-8b22-1ce784019672","0.3","0.1","1","True","0","True","True","True","True","0","False","False","False","False","False"
"Applique Slope 4m","A cheap, disposable armour add-on.","Applique Slope 4m.png","Building blocks","600","50","20","8","4","1","1","-4.6","15","0","100","3","20","40","0","20","True","0.1","1","1","1","1","1","60bc1939-6207-4b3e-9f31-444ed626c775","0.3","0.1","1","True","0","True","True","True","True","0","False","False","False","False","False"
"Chain Small","A strong chain.","Chain Small.png","Decorations","150","10","20","1.2","1","1","1","-29.9","9.4","0","100","2","60","10","0","0","True","0.1","0.1","0.1","0.1","0.1","0.1","306279e7-5dea-464c-9991-bb3faf7d6c99","0.3","0.25","1","False","0","True","True","True","True","0","False","False","False","False","False"
"Metal Plate Slope","A thin plate of metal useful for covering up exposed components.","Metal Plate Slope.png","Building blocks","70","40","8","1","1","1","1","29.7","37.5","0","100","1","0","40","0","0","True","0.4","0.4","0.4","0.4","0.4","0.4","a753d0bc-78d2-4034-bba5-8298a967d45c","0.5","1","1","True","0","True","True","True","True","0","False","False","False","False","False"
"Metal Plate Triangle L","A thin plate of metal useful for covering up exposed components.","Metal Plate Triangle L.png","Building blocks","70","40","8","1","1","1","1","29.7","37.5","0","100","1","0","40","0","0","False","0.1","0.1","1","1","0.1","0.1","ec96c0cd-ceb8-4d66-8002-c3914947ee9b","0.5","1","1","True","0","True","True","True","True","0","False","False","False","False","False"
"Metal Plate Triangle R","A thin plate of metal useful for covering up exposed components.","Metal Plate Triangle R.png","Building blocks","70","40","8","1","1","1","1","29.7","37.5","0","100","1","0","40","0","0","False","0.1","0.1","1","1","0.1","0.1","e1d0c17b-9877-47a2-b5aa-d88db60781ca","0.5","1","1","True","0","True","True","True","True","0","False","False","False","False","False"
"Mimic: Cone Alloy","","Mimic: Cone Alloy.png","Unset or unrecognized block category","100","4","3","0","1","1","1","34.6","37.5","0","100","2","60","10","0","0","True","1","1","1","1","1","1","0e0a950f-00fd-472d-b493-159b10cf95ce","0.3","1","1","True","0","True","True","True","True","0","False","False","False","False","False"
"Mimic: Cone applique","","Mimic: Cone applique.png","Unset or unrecognized block category","100","4","3","0","1","1","1","34.6","37.5","0","100","2","60","10","0","0","True","1","1","1","1","1","1","2908eb65-10fc-48e3-9ac8-e6eac3215dee","0.3","1","1","True","0","True","True","True","True","0","False","False","False","False","False"
"Mimic: Cone Glass","","Mimic: Cone Glass.png","Unset or unrecognized block category","100","4","3","0","1","1","1","34.6","37.5","0","100","2","60","10","0","0","True","1","1","1","1","1","1","ce545a2c-105b-4576-a854-f70cfbeaf026","0.3","1","1","True","0","True","True","True","True","0","False","False","False","False","False"
"Mimic: Cone Heavy Armour","","Mimic: Cone Heavy Armour.png","Unset or unrecognized block category","100","4","3","0","1","1","1","34.6","37.5","0","100","2","60","10","0","0","True","1","1","1","1","1","1","c8e0ef2f-6d2f-43cb-9395-cf8b57a69bf6","0.3","1","1","True","0","True","True","True","True","0","False","False","False","False","False"
"Mimic: Cone Lead","","Mimic: Cone Lead.png","Unset or unrecognized block category","100","4","3","0","1","1","1","34.6","37.5","0","100","2","60","10","0","0","True","1","1","1","1","1","1","b1957020-d688-46a3-a9c3-463651bdbed0","0.3","1","1","True","0","True","True","True","True","0","False","False","False","False","False"
"Mimic: Cone Metal","","Mimic: Cone Metal.png","Unset or unrecognized block category","100","4","3","0","1","1","1","34.6","37.5","0","100","2","60","10","0","0","True","1","1","1","1","1","1","6bf19262-c16d-4c4e-8dcd-57fbe4352acd","0.3","1","1","True","0","True","True","True","True","0","False","False","False","False","False"
"Mimic: Cone Rubber","","Mimic: Cone Rubber.png","Unset or unrecognized block category","100","4","3","0","1","1","1","34.6","37.5","0","100","2","60","10","0","0","True","1","1","1","1","1","1","5853739b-0971-4777-9328-8a1b860a007e","0.3","1","1","True","0","True","True","True","True","0","False","False","False","False","False"
"Mimic: Cone stone","","Mimic: Cone stone.png","Unset or unrecognized block category","100","4","3","0","1","1","1","34.6","37.5","0","100","2","60","10","0","0","True","1","1","1","1","1","1","0ff750d3-d885-40e6-bd43-e2cf2cc9333f","0.3","1","1","True","0","True","True","True","True","0","False","False","False","False","False"
"Mimic: Cube alloy","","Mimic: Cube alloy.png","Unset or unrecognized block category","100","4","3","0","1","1","1","34.6","37.5","0","100","2","60","10","0","0","True","1","1","1","1","1","1","fc36fe21-f51a-44c6-b94a-b7bc6e8c4c60","0.3","1","1","True","0","True","True","True","True","0","False","False","False","False","False"
"Mimic: Cube applique","","Mimic: Cube applique.png","Unset or unrecognized block category","100","4","3","0","1","1","1","34.6","37.5","0","100","2","60","10","0","0","True","1","1","1","1","1","1","29d8a99c-e3b4-4fed-9569-23f34bad60e7","0.3","1","1","True","0","True","True","True","True","0","False","False","False","False","False"
"Mimic: Cube glass","","Mimic: Cube glass.png","Unset or unrecognized block category","100","4","3","0","1","1","1","34.6","37.5","0","100","2","60","10","0","0","True","1","1","1","1","1","1","a6c0c162-0447-4c2e-9fb1-25c54be4c4dc","0.3","1","1","True","0","True","True","True","True","0","False","False","False","False","False"
"Mimic: Cube heavy armour","","Mimic: Cube heavy armour.png","Unset or unrecognized block category","100","4","3","0","1","1","1","34.6","37.5","0","100","2","60","10","0","0","True","1","1","1","1","1","1","a1d9ffb0-4521-40c2-a71e-c0155baa0ab6","0.3","1","1","True","0","True","True","True","True","0","False","False","False","False","False"
"Mimic: Cube lead","","Mimic: Cube lead.png","Unset or unrecognized block category","100","4","3","0","1","1","1","34.6","37.5","0","100","2","60","10","0","0","True","1","1","1","1","1","1","b9b3ba3b-441c-4860-b829-f15783c304cc","0.3","1","1","True","0","True","True","True","True","0","False","False","False","False","False"
"Mimic: Cube metal","","Mimic: Cube metal.png","Unset or unrecognized block category","100","4","3","0","1","1","1","34.6","37.5","0","100","2","60","10","0","0","True","1","1","1","1","1","1","e4ab4cf5-c47b-4210-b224-f2d9140ab655","0.3","1","1","True","0","True","True","True","True","0","False","False","False","False","False"
"Mimic: Cube rubber","","Mimic: Cube rubber.png","Unset or unrecognized block category","100","4","3","0","1","1","1","34.6","37.5","0","100","2","60","10","0","0","True","1","1","1","1","1","1","3571d5d7-1ab4-4eee-b9b5-4186be122265","0.3","1","1","True","0","True","True","True","True","0","False","False","False","False","False"
"Mimic: Cube stone","","Mimic: Cube stone.png","Unset or unrecognized block category","100","4","3","0","1","1","1","34.6","37.5","0","100","2","60","10","0","0","True","1","1","1","1","1","1","7877e213-c1cf-4853-ba77-aff431262116","0.3","1","1","True","0","True","True","True","True","0","False","False","False","False","False"
